GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,AFcode,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_distortion_min,alignment_560cm_distortion_max,alignment_560cm_DFOV_EFL,alignment_560cm_DFOV_PFL,alignment_560cm_DFOV_DOTS,alignment_test_ver,alignment_560cm_tilt_X,alignment_560cm_tilt_Y,alignment_560cm_tilt_radial,alignment_560cm_tilt_theta,offset_tilt_test_ver_,alignment_560cm_rotation,rotation_test_ver,alignment_560cm_sensor_temperature,alignment_560cm_pntc_temperature,pass_items,fail_items,result,
T220509231000388VCMCT7021T0,'20220509231153,'2022-05-09 23:12:00:195,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,-171,5.8079175700,5.8139473784,-0.1267060068,3.1227333538,79.0037851808,78.9454286515,77.4151318173,9.0000000000,0.0246858211,-0.1442522233,0.1463492007,-80.2890841946,8.4000000000,-0.1524531996,8.4000000000,38.3560000000,33.6428978869,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231024443VCMCT7021T0,'20220509231216,'2022-05-09 23:12:23:195,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,-194,5.8066079326,5.8126350205,-0.0984010976,3.0565792444,79.0164693994,78.9581235196,77.4276420536,9.0000000000,-0.3188875180,-0.3416646759,0.4673533767,46.9749340109,8.4000000000,0.0391550735,8.4000000000,38.9203000000,34.2187799910,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231047647VCMCT7021T0,'20220509231240,'2022-05-09 23:12:46:836,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,-180,5.8072753980,5.8133038724,-0.0626594521,2.7841107952,79.0100043775,78.9516530697,77.4639587756,9.0000000000,-0.2155192439,-0.0805901451,0.2300938797,20.5024431282,8.4000000000,-0.1837682577,8.4000000000,37.1761000000,33.4008611367,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231110753VCMCT7021T0,'20220509231303,'2022-05-09 23:13:10:156,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,-167,5.8063302817,5.8123567930,-0.0550347359,2.8704501203,79.0191589665,78.9608153449,77.4300838350,9.0000000000,-0.2796676188,0.1181391528,0.3035957725,-22.9003745756,8.4000000000,0.0665879375,8.4000000000,36.7144000000,33.1649556130,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231133561VCMCT7021T0,'20220509231326,'2022-05-09 23:13:32:686,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,-199,5.8041015363,5.8101234195,-0.1034469142,2.9539326363,79.0407540742,78.9824285849,77.4235265466,9.0000000000,-0.0200083183,0.1556575571,0.1569382169,-82.6753475966,8.4000000000,-0.3508996400,8.4000000000,39.2794000000,34.0963691953,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231157915VCMCT7021T0,'20220509231349,'2022-05-09 23:13:56:186,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,-171,5.8080150889,5.8140450999,-0.0566540353,3.0497549708,79.0028408179,78.9444834958,77.3964243471,9.0000000000,-0.2246864367,-0.2059627356,0.3048012033,42.5104470780,8.4000000000,-0.1898418292,8.4000000000,37.8943000000,33.8345595060,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231221172VCMCT7021T0,'20220509231411,'2022-05-09 23:14:18:146,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,-194,5.8061024523,5.8121284904,-0.0553646535,2.7733073032,79.0213660341,78.9630242657,77.4259827186,9.0000000000,-0.0255410985,0.2741390499,0.2753262547,-84.6772492922,8.4000000000,-0.2353722900,8.4000000000,37.8943000000,34.2648479066,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231244429VCMCT7021T0,'20220509231435,'2022-05-09 23:14:40:916,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,-181,5.8096678240,5.8157012691,-0.0931360452,2.8296840353,78.9868387786,78.9284680221,77.4296395404,9.0000000000,-0.1675270195,-0.0895758539,0.1899711673,28.1331430423,8.4000000000,-0.2072331336,8.4000000000,39.2794000000,34.2840693817,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231307533VCMCT7021T0,'20220509231458,'2022-05-09 23:15:04:826,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,-174,5.8041855264,5.8102075840,-0.0456958938,2.9978370644,79.0399400850,78.9816139122,77.4664005030,9.0000000000,0.1166188052,-0.0406653964,0.1235055103,-19.2238253657,8.4000000000,-0.2022715518,8.4000000000,38.7664000000,33.7103654239,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231330837VCMCT7021T0,'20220509231521,'2022-05-09 23:15:28:226,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,-174,5.8028510401,5.8088703275,-0.0819291492,3.0224078810,79.0528748992,78.9945595877,77.4443843996,9.0000000000,-0.1874057893,0.1874057893,0.2650308637,-45.0000000000,8.4000000000,-0.1740648335,8.4000000000,38.3047000000,34.2302885609,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231353292VCMCT7021T0,'20220509231545,'2022-05-09 23:15:50:876,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,-173,5.8088104495,5.8148421130,-0.0464692676,2.8164100282,78.9951393359,78.9367755479,77.4198699769,9.0000000000,-0.2609380535,0.0270052023,0.2623317147,-5.9086233848,8.4000000000,-0.0709747936,8.4000000000,38.7151000000,33.8761032486,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231416097VCMCT7021T0,'20220509231608,'2022-05-09 23:16:14:726,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,-168,5.8048960625,5.8109195954,-0.0223607767,2.8534525358,79.0330544951,78.9747225407,77.4289535295,9.0000000000,-0.1681858017,0.1512160888,0.2261691993,-41.9587386155,8.4000000000,-0.2583877303,8.4000000000,37.1248000000,33.6878547834,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231438801VCMCT7021T0,'20220509231631,'2022-05-09 23:16:38:556,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,-194,5.8061357896,5.8121618970,-0.0233041945,2.9490494479,79.0210430765,78.9627010369,77.4233203388,9.0000000000,-0.1602547478,0.0685367678,0.1742952201,-23.1550857540,8.4000000000,-0.0744497354,8.4000000000,37.7917000000,34.0544364751,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231502555VCMCT7021T0,'20220509231657,'2022-05-09 23:17:04:226,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,-168,5.8019523801,5.8079698023,-0.0584098831,3.0408321804,79.0615873621,79.0032793667,77.4580182538,9.0000000000,-0.0976727242,-0.1380829607,0.1691354227,54.7264186004,8.4000000000,0.0276398597,8.4000000000,38.9203000000,33.4564953717,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231526110VCMCT7021T0,'20220509231722,'2022-05-09 23:17:29:756,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,-180,5.8037885072,5.8098097406,-0.0695546538,2.8719282915,79.0437879145,78.9854649726,77.4108612638,9.0000000000,0.0187376148,0.2275511072,0.2283212588,85.2926444379,8.4000000000,-0.1895556354,8.4000000000,38.4073000000,34.0239866271,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231549364VCMCT7021T0,'20220509231748,'2022-05-09 23:17:55:026,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,-170,5.8087796128,5.8148112122,-0.0620224790,2.8979406465,78.9954379045,78.9370743672,77.4160430199,9.0000000000,-0.1360939270,-0.0658244188,0.1511766467,25.8115841093,8.4000000000,-0.1092238780,8.4000000000,39.4333000000,34.2494819635,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231611924VCMCT7021T0,'20220509231811,'2022-05-09 23:18:17:456,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,-193,5.8077285695,5.8137579853,-0.0356553669,2.8956241353,79.0056154952,78.9472605026,77.4201137123,9.0000000000,-0.1586202219,-0.3039229260,0.3428244096,62.4396825197,8.4000000000,-0.2847895108,8.4000000000,38.4586000000,33.5868220958,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231636179VCMCT7021T0,'20220509231836,'2022-05-09 23:18:43:376,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,-181,5.8081422719,5.8141725471,-0.0914743603,2.9239399036,79.0016092197,78.9432508636,77.4686239738,9.0000000000,-0.2559148743,-0.2167891884,0.3353933884,40.2683642981,8.4000000000,-0.1054825441,8.4000000000,37.9969000000,33.7066121576,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231701639VCMCT7021T0,'20220509231902,'2022-05-09 23:19:08:986,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,-167,5.8071652512,5.8131934968,-0.0567937033,2.8509799834,79.0110711901,78.9527207780,77.4347869959,9.0000000000,-0.2257315907,0.1133723586,0.2526020125,-26.6677316756,8.4000000000,0.0932013019,8.4000000000,37.1248000000,33.1906428005,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231726944VCMCT7021T0,'20220509231927,'2022-05-09 23:19:33:896,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,-197,5.8082127933,5.8142432151,-0.0618447253,2.8539803927,79.0009263272,78.9425673977,77.4133533944,9.0000000000,-0.1847581881,0.1981200612,0.2708996171,-46.9987399425,8.4000000000,-0.3135359818,8.4000000000,38.9716000000,33.3158099487,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231752107VCMCT7021T0,'20220509231952,'2022-05-09 23:19:59:826,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,-172,5.8082861691,5.8143167433,-0.0365052273,3.0263777591,79.0002158051,78.9418562791,77.3953178168,9.0000000000,-0.0207472080,-0.1917844584,0.1929033921,83.8257862936,8.4000000000,-0.2202433670,8.4000000000,38.4586000000,34.1804584900,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231815412VCMCT7021T0,'20220509232015,'2022-05-09 23:20:21:466,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,-194,5.8040119781,5.8100336754,-0.1583006688,2.9450978902,79.0416220418,78.9832972813,77.4311483525,9.0000000000,-0.1346029052,0.1828311276,0.2270350574,-53.6390078120,8.4000000000,-0.0701211261,8.4000000000,37.2274000000,33.5756229343,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231841066VCMCT7021T0,'20220509232038,'2022-05-09 23:20:44:486,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,-182,5.8090876545,5.8151198940,-0.0387628802,2.7315399668,78.9924554524,78.9340894112,77.4381830599,9.0000000000,-0.1094813916,-0.0345995006,0.1148185295,17.5381268113,8.4000000000,-0.2490465592,8.4000000000,39.0742000000,34.1996114778,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231906420VCMCT7021T0,'20220509232101,'2022-05-09 23:21:08:506,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,-173,5.8051747438,5.8111988553,-0.0410528958,2.7669602746,79.0303541530,78.9720199312,77.4666566634,9.0000000000,-0.0449929703,0.0423168095,0.0617663198,-43.2443571984,8.4000000000,-0.2158912114,8.4000000000,39.1255000000,34.3495394414,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231931425VCMCT7021T0,'20220509232126,'2022-05-09 23:21:32:346,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,-174,5.8034334492,5.8094539455,-0.0859611017,3.1564860705,79.0472293301,78.9889092780,77.4456225974,9.0000000000,-0.0374775208,0.2248640024,0.2279656888,-80.5376777920,8.4000000000,-0.1876941670,8.4000000000,38.5099000000,33.7479309819,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509231957084VCMCT7021T0,'20220509232149,'2022-05-09 23:21:55:506,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,-173,5.8092379355,5.8152704873,-0.0571886415,2.9479376059,78.9910005041,78.9326332414,77.4159275176,9.0000000000,-0.2995175950,-0.1103052743,0.3191827062,20.2174174544,8.4000000000,-0.0259139774,8.4000000000,39.1768000000,34.2648479066,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232019542VCMCT7021T0,'20220509232212,'2022-05-09 23:22:18:876,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,-166,5.8056856785,5.8117108511,-0.0367993610,2.8231323905,79.0254037417,78.9670653634,77.4250815051,9.0000000000,-0.1152319333,0.1470083943,0.1867879811,-51.9090445890,8.4000000000,-0.3041734123,8.4000000000,37.1248000000,33.6953559423,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232042796VCMCT7021T0,'20220509232235,'2022-05-09 23:22:42:076,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,-196,5.8040250291,5.8100467535,-0.1476321066,2.9126317914,79.0414955544,78.9831706877,77.4360704611,9.0000000000,-0.3189432835,0.1137653053,0.3386249077,-19.6308728507,8.4000000000,0.0144187849,8.4000000000,37.1761000000,33.3564482469,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232105301VCMCT7021T0,'20220509232259,'2022-05-09 23:23:05:386,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,-169,5.8031997683,5.8092197795,-0.0801329357,3.1017544025,79.0494944296,78.9911762794,77.4500946486,9.0000000000,0.1066709816,-0.1299044933,0.1680886603,-50.6089112333,8.4000000000,-0.1084694765,8.4000000000,39.0229000000,34.0772996428,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232130556VCMCT7021T0,'20220509232322,'2022-05-09 23:23:29:156,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,-179,5.8026200156,5.8086388234,-0.0396097288,2.9732577416,79.0551145168,78.9968010859,77.4138929996,9.0000000000,-0.1005219121,0.1243745015,0.1599175035,-51.0541918941,8.4000000000,0.0021115013,8.4000000000,37.7404000000,33.5830884504,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232153610VCMCT7021T0,'20220509232345,'2022-05-09 23:23:52:046,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,-171,5.8079757711,5.8140057004,-0.0105294172,2.9094387261,79.0032215653,78.9448645628,77.4148163862,9.0000000000,-0.0757322233,-0.0085261492,0.0762106600,6.4234704366,8.4000000000,-0.1991990627,8.4000000000,39.1255000000,34.3225592416,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232217014VCMCT7021T0,'20220509232408,'2022-05-09 23:24:15:436,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,-193,5.8083909558,5.8144217478,-0.0918392284,2.9370214290,78.9992011392,78.9408407613,77.4221718165,9.0000000000,-0.3272303959,-0.2213581707,0.3950658689,34.0766099006,8.4000000000,-0.0265012295,8.4000000000,39.2794000000,34.3456832436,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509232239619VCMCT7021T0,'20220509232431,'2022-05-09 23:24:37:946,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,-181,5.8076789510,5.8137082637,-0.0343710760,2.9570796952,79.0060960209,78.9477414317,77.4642671754,9.0000000000,-0.0923542417,-0.1814883444,0.2036349946,63.0298123631,8.4000000000,-0.1848585598,8.4000000000,37.1761000000,33.3564482469,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
