GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,LightAmount_Peak0_Neutral,vcm_um_Peak0_Neutral,LightAmount_Peak1_Neutral,vcm_um_Peak1_Neutral,LightAmount_Peak2_Neutral,vcm_um_Peak2_Neutral,LightAmount_Peak3_Neutral,vcm_um_Peak3_Neutral,vcm_um_targetpeak,
T220510005834056VCMCT7021T0,'20220510005853,'2022-05-10 00:58:58:114,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1054,-458.7520000000,1381,-0.0000000000,2348,-0.0000000000,1210,-0.0000000000,-458.7520000000,
T220510005857562VCMCT7021T0,'20220510005915,'2022-05-10 00:59:20:664,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1019,-531.9680000000,1188,-0.0000000000,2114,-0.0000000000,1244,-0.0000000000,-531.9680000000,
T220510005920067VCMCT7021T0,'20220510005938,'2022-05-10 00:59:43:394,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,1383,-449.2800000000,1264,-0.0000000000,2655,-0.0000000000,1424,-0.0000000000,-449.2800000000,
GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,LightAmount_Peak0_Neutral,vcm_um_Peak0_Neutral,LightAmount_Peak1_Neutral,vcm_um_Peak1_Neutral,LightAmount_Peak2_Neutral,vcm_um_Peak2_Neutral,LightAmount_Peak3_Neutral,vcm_um_Peak3_Neutral,vcm_um_targetpeak,
T220510005942722VCMCT7021T0,'20220510010001,'2022-05-10 01:00:06:245,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,2054,-509.6960000000,1482,-0.0000000000,1151,-0.0000000000,2466,-0.0000000000,-509.6960000000,
T220510010005226VCMCT7021T0,'20220510010024,'2022-05-10 01:00:29:205,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1903,-489.9840000000,1227,-0.0000000000,1133,-0.0000000000,2391,-0.0000000000,-489.9840000000,
T220510010028630VCMCT7021T0,'20220510010047,'2022-05-10 01:00:52:645,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2133,-605.4400000000,1485,-0.0000000000,1104,-0.0000000000,2579,-0.0000000000,-605.4400000000,
T220510010051985VCMCT7021T0,'20220510010111,'2022-05-10 01:01:15:885,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1421,-436.9920000000,1418,-0.0000000000,1089,-0.0000000000,2492,-0.0000000000,-436.9920000000,
T220510010115339VCMCT7021T0,'20220510010134,'2022-05-10 01:01:39:335,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,1352,-498.1760000000,1339,-0.0000000000,1067,-0.0000000000,2752,-0.0000000000,-498.1760000000,
T220510010138194VCMCT7021T0,'20220510010157,'2022-05-10 01:02:02:105,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1174,-441.3440000000,1266,-0.0000000000,2295,-0.0000000000,1280,-0.0000000000,-441.3440000000,
T220510010201651VCMCT7021T0,'20220510010221,'2022-05-10 01:02:26:145,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1020,-560.8960000000,1360,-0.0000000000,2486,-0.0000000000,1425,-0.0000000000,-560.8960000000,
T220510010225509VCMCT7021T0,'20220510010243,'2022-05-10 01:02:48:695,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1685,-444.6720000000,1312,-0.0000000000,1194,-0.0000000000,2494,-0.0000000000,-444.6720000000,
T220510010248013VCMCT7021T0,'20220510010307,'2022-05-10 01:03:12:435,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,1974,-539.3920000000,1424,-0.0000000000,1078,-0.0000000000,2735,-0.0000000000,-539.3920000000,
T220510010311418VCMCT7021T0,'20220510010330,'2022-05-10 01:03:35:185,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,1936,-505.0880000000,1485,-0.0000000000,1178,-0.0000000000,2737,-0.0000000000,-505.0880000000,
T220510010334625VCMCT7021T0,'20220510010354,'2022-05-10 01:03:59:235,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,1652,-601.3440000000,1355,-0.0000000000,2550,-0.0000000000,1912,-0.0000000000,-601.3440000000,
T220510010358629VCMCT7021T0,'20220510010417,'2022-05-10 01:04:21:975,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,1592,-415.2320000000,1268,-0.0000000000,1245,-0.0000000000,2313,-0.0000000000,-415.2320000000,
T220510010421447VCMCT7021T0,'20220510010440,'2022-05-10 01:04:44:925,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1542,-508.1600000000,1532,-0.0000000000,1039,-0.0000000000,2608,-0.0000000000,-508.1600000000,
T220510010443754VCMCT7021T0,'20220510010502,'2022-05-10 01:05:07:605,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1058,-426.2400000000,1266,-0.0000000000,1069,-0.0000000000,2153,-0.0000000000,-426.2400000000,
T220510010507108VCMCT7021T0,'20220510010525,'2022-05-10 01:05:30:265,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,896,-559.6160000000,1108,-0.0000000000,2511,-0.0000000000,1301,-0.0000000000,-559.6160000000,
T220510010529613VCMCT7021T0,'20220510010553,'2022-05-10 01:05:57:825,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,1817,-430.8480000000,1475,-0.0000000000,1104,-0.0000000000,2428,-0.0000000000,-430.8480000000,
T220510010600317VCMCT7021T0,'20220510010616,'2022-05-10 01:06:21:455,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1786,-514.0480000000,1216,-0.0000000000,1094,-0.0000000000,2412,-0.0000000000,-514.0480000000,
T220510010620421VCMCT7021T0,'20220510010639,'2022-05-10 01:06:44:505,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2742,-498.4320000000,1672,-0.0000000000,1281,-0.0000000000,2396,-0.0000000000,-498.4320000000,
T220510010643976VCMCT7021T0,'20220510010702,'2022-05-10 01:07:06:955,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1316,-614.9120000000,1212,-0.0000000000,2895,-0.0000000000,2152,-0.0000000000,-614.9120000000,
T220510010706430VCMCT7021T0,'20220510010725,'2022-05-10 01:07:29:985,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,1308,-430.8480000000,1428,-0.0000000000,1108,-0.0000000000,2557,-0.0000000000,-430.8480000000,
T220510010729484VCMCT7021T0,'20220510010748,'2022-05-10 01:07:53:345,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1789,-488.7040000000,1314,-0.0000000000,1171,-0.0000000000,2411,-0.0000000000,-488.7040000000,
T220510010752191VCMCT7021T0,'20220510010812,'2022-05-10 01:08:17:415,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1153,-454.1440000000,1440,-0.0000000000,1092,-0.0000000000,2440,-0.0000000000,-454.1440000000,
T220510010816896VCMCT7021T0,'20220510010835,'2022-05-10 01:08:39:985,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1061,-553.2160000000,1132,-0.0000000000,2450,-0.0000000000,1427,-0.0000000000,-553.2160000000,
T220510010839300VCMCT7021T0,'20220510010858,'2022-05-10 01:09:02:905,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,1616,-459.5200000000,1432,-0.0000000000,2677,-0.0000000000,1622,-0.0000000000,-459.5200000000,
T220510010902255VCMCT7021T0,'20220510010920,'2022-05-10 01:09:25:545,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,1918,-528.1280000000,1463,-0.0000000000,1197,-0.0000000000,2762,-0.0000000000,-528.1280000000,
T220510010924511VCMCT7021T0,'20220510010943,'2022-05-10 01:09:48:295,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,2126,-496.6400000000,1506,-0.0000000000,1028,-0.0000000000,2471,-0.0000000000,-496.6400000000,
T220510010947815VCMCT7021T0,'20220510011006,'2022-05-10 01:10:11:535,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,1430,-591.6160000000,1099,-0.0000000000,1053,-0.0000000000,2681,-0.0000000000,-591.6160000000,
T220510011011020VCMCT7021T0,'20220510011029,'2022-05-10 01:10:34:705,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1557,-438.5280000000,1588,-0.0000000000,1109,-0.0000000000,2341,-0.0000000000,-438.5280000000,
T220510011034139VCMCT7021T0,'20220510011052,'2022-05-10 01:10:57:735,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1464,-477.9520000000,1295,-0.0000000000,1154,-0.0000000000,2553,-0.0000000000,-477.9520000000,
T220510011056559VCMCT7021T0,'20220510011115,'2022-05-10 01:11:20:665,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,977,-454.4000000000,1229,-0.0000000000,2463,-0.0000000000,1186,-0.0000000000,-454.4000000000,
T220510011120920VCMCT7021T0,'20220510011138,'2022-05-10 01:11:43:705,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,1230,-547.8400000000,1225,-0.0000000000,2394,-0.0000000000,1503,-0.0000000000,-547.8400000000,
T220510011143077VCMCT7021T0,'20220510011202,'2022-05-10 01:12:07:076,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1550,-432.8960000000,1231,-0.0000000000,1057,-0.0000000000,2344,-0.0000000000,-432.8960000000,
T220510011206431VCMCT7021T0,'20220510011225,'2022-05-10 01:12:29:926,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2599,-521.9840000000,1656,-0.0000000000,1291,-0.0000000000,2407,-0.0000000000,-521.9840000000,
T220510011228897VCMCT7021T0,'20220510011248,'2022-05-10 01:12:53:356,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1632,-507.6480000000,1342,-0.0000000000,1079,-0.0000000000,2729,-0.0000000000,-507.6480000000,
T220510011252801VCMCT7021T0,'20220510011311,'2022-05-10 01:13:16:706,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1G1985ZK,17cc15160518,0x5240ea61de7a5e05,AS1C064024FDA531B330023040,AJ8C072353D5B131B617,DNB21523055170D02A,0,0.0000000000,1140,-606.7200000000,1177,-0.0000000000,2782,-0.0000000000,2023,-0.0000000000,-606.7200000000,
T220510011316155VCMCT7021T0,'20220510011334,'2022-05-10 01:13:39:446,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1A1985ZR,17cc15160400,0x5240f961dcde5503,AS1C064050EMC631A132103030,AJ8C072352E2B331B619,DNB21523053120L08A,0,0.0000000000,1743,-421.3760000000,1391,-0.0000000000,1242,-0.0000000000,2216,-0.0000000000,-421.3760000000,
T220510011338880VCMCT7021T0,'20220510011358,'2022-05-10 01:14:02:896,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2H1985ZF,17cc15170919,0x5240f961dedcd601,AS1C064024D6A531B734019046,AJ7C0722E363B131B618,DNB21523055270E02A,0,0.0000000000,1739,-497.9200000000,1554,-0.0000000000,1181,-0.0000000000,2580,-0.0000000000,-497.9200000000,
T220510011401784VCMCT7021T0,'20220510011421,'2022-05-10 01:14:26:546,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC2E1985ZJ,17cc15160370,0x5240f961dcdea103,AS1C064050ENC631A432105043,AJ8C072352E6B331B617,DNB21523053120L03A,0,0.0000000000,1165,-448.0000000000,1202,-0.0000000000,1058,-0.0000000000,2467,-0.0000000000,-448.0000000000,
T220510011425988VCMCT7021T0,'20220510011444,'2022-05-10 01:14:49:706,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1X1985Z4,17cc15170871,0x5240f961dd146507,AS1C064034CDA531C034044050,AJ8C0723639NB131B622,DNB21523055170C01A,0,0.0000000000,1108,-570.6240000000,1287,-0.0000000000,2482,-0.0000000000,1433,-0.0000000000,-570.6240000000,
T220510011449093VCMCT7021T0,'20220510011507,'2022-05-10 01:15:12:636,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC221985ZW,17cc15170405,0x5240f961dd142401,AS1C0640239GA731B234053004,AJ8C072362F7B131B619,DNB21523053120L01A,0,0.0000000000,1877,-451.8400000000,1490,-0.0000000000,1215,-0.0000000000,2727,-0.0000000000,-451.8400000000,
T220510011512047VCMCT7021T0,'20220510011530,'2022-05-10 01:15:35:506,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC281985ZQ,17cc15170083,0x5240f161ded77f03,AS1C0640239HA731A631055031,AJ8C072362F4B231B631,DNB21523053600G09A,0,0.0000000000,2187,-519.1680000000,1512,-0.0000000000,1031,-0.0000000000,2389,-0.0000000000,-519.1680000000,
T220510011534451VCMCT7021T0,'20220510011554,'2022-05-10 01:15:59:066,VCMCT7021T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC291985ZP,17cc15170005,0x5240f961dcde6c05,AS1C064050L7C631A935021047,AJ8C072342BFB431B634,DNB21523053120K08A,0,0.0000000000,1725,-484.0960000000,1220,-0.0000000000,1184,-0.0000000000,2509,-0.0000000000,-484.0960000000,
T220510011558556VCMCT7021T0,'20220510011619,'2022-05-10 01:16:24:016,VCMCT7021T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1H1985ZJ,17cc15170702,0x5240f961dedca607,AS1C064033AHA731A735015026,AJ8C072362F8B131B610,DNB21523055550M13A,0,0.0000000000,1453,-619.2640000000,1343,-0.0000000000,1016,-0.0000000000,2755,-0.0000000000,-619.2640000000,
T220510011623410VCMCT7021T0,'20220510011642,'2022-05-10 01:16:46:876,VCMCT7021T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1E1985ZM,17cc15170710,0x5240f961dcdecf07,AS1C064040K3C631A128051045,AJ8C072353DCB231B626,DNB21523055180H08A,0,0.0000000000,1510,-411.6480000000,1369,-0.0000000000,1190,-0.0000000000,2313,-0.0000000000,-411.6480000000,
T220510011646264VCMCT7021T0,'20220510011704,'2022-05-10 01:17:09:756,VCMCT7021T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1B1985ZQ,17cc15160488,0x5240ea61de795201,AS1C064014D2A531B833018101,AJ8C072343A8B331B625,DNB21523055170A09A,0,0.0000000000,1395,-498.6880000000,1237,-0.0000000000,2641,-0.0000000000,1558,-0.0000000000,-498.6880000000,
T220510011708527VCMCT7021T0,'20220510011727,'2022-05-10 01:17:32:676,VCMCT7021T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1T1985Z8,17cc15170070,0x5240f161ded78403,AS1C064060JJC631A934007053,AJ8C0723639BB431B638,DNB21523055180G13A,0,0.0000000000,1302,-436.9920000000,1346,-0.0000000000,2304,-0.0000000000,1285,-0.0000000000,-436.9920000000,
T220510011732131VCMCT7021T0,'20220510011751,'2022-05-10 01:17:56:146,VCMCT7021T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1N1985ZD,17cc15160666,0x5240f961dcde1d05,AS1C064060KPC631A831060046,AJ8C072352HMB431B637,DNB21523054460A06A,0,0.0000000000,1083,-548.0960000000,1099,-0.0000000000,2210,-0.0000000000,1371,-0.0000000000,-548.0960000000,
T220510011755443VCMCT7021T0,'20220510011814,'2022-05-10 01:18:18:886,VCMCT7021T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1M1985ZE,17cc15170846,0x5240f561da4e2007,AS1C064060JKC631A535025019,AJ8C072353DFB331B618,DNB21523055180G12A,0,0.0000000000,2329,-444.1600000000,1634,-0.0000000000,1252,-0.0000000000,2352,-0.0000000000,-444.1600000000,
T220510011818699VCMCT7021T0,'20220510011836,'2022-05-10 01:18:41:556,VCMCT7021T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR466,GCF2174HC1F1985ZL,17cc15160952,0x5240ea61de79dc07,AS1C064034E2A531B631029054,AJ8C072353D7B331B638,DNB21523050350E05A,0,0.0000000000,1567,-529.1520000000,1299,-0.0000000000,1069,-0.0000000000,2745,-0.0000000000,-529.1520000000,
